unique_id,data_source,job_title,company_name,job_description,location,min_salary,max_salary,contract_time,contract_type,experience_level,skills_required
ADZ_5680353927,Adzuna_API,Data Analyst,Chenega MIOS,"Data Analyst Alexandria, VA Join our Talent Network Data Analyst Alexandria, VA Are you ready to enhance your skills and build your career in a rapidly evolving business climate? Are you looking for a career where professional development is embedded in your employer's core culture? If so, Chenega Military, Intelligence & Operations Support (MIOS) could be the place for you! Join our team of professionals who support large-scale government operations by leveraging cutting-edge technology and ta…","Trade, Alexandria City",64394.01,64394.01,,,Not Specified,
ADZ_5726315350,Adzuna_API,Data Analyst,Kforce Technology Staffing,"RESPONSIBILITIES: Kforce has a client that is seeking a Data Analyst in Smithfield, RI. Duties Include: * Analyzing the client source data to identify issues, potential causes, and suggested remediation * Navigating the organization, bringing together interested parties, negotiating differences, and drawing effective conclusions * Asking appropriate questions to extract information, follow up and bring closure to issues * Learning and applying WI's Systems and Processes as they pertain to the j…","Centerdale, Providence County",89370.43,89370.43,,,Not Specified,
ADZ_5726314266,Adzuna_API,Data Analyst,Kforce Technology Staffing,"RESPONSIBILITIES: Kforce has a client that is seeking a Data Analyst in Westlake, TX. Duties Include: * Provide consultation and recommendation to improve measurement and analytics practices for Personalization * Develop domain knowledge to support our client facing associates and clients directly in matters around Personalization REQUIREMENTS: * 7 years of experience in a Data and Analytics role with exposure to IT and business partners * Understanding of A/B/N testing framework across multipl…","Westlake, Denton County",94873.48,94873.48,,,Not Specified,
ADZ_5728099480,Adzuna_API,Data Analyst,"Cayuse Holdings, LLC","Overview The Data Analyst identifies and develops opportunities to leverage data from enterprise systems to support compliance activities, detect emerging trends in payment collections and taxpayer behaviors, and recommend systemic solutions. This role is responsible for designing and executing analytical approaches, documenting methodologies and results, and validating models to ensure they are robust, accurate, and ready for transition to appropriate organizational functions for operational u…",US,121469.27,121469.27,,,Not Specified,
ADZ_5720664268,Adzuna_API,Data Analyst,Kforce Technology Staffing,"RESPONSIBILITIES: Kforce has a client that is seeking a Planning Analyst in Worchester, NY. Overview: We are seeking a detail-oriented Workplace Data & Planning Analyst to support space planning and facilities operations. This role is ideal for someone with strong Excel skills who enjoys working with data, maintaining accuracy, and translating information into actionable insights. You will partner closely with site planners and facilities teams to manage workplace data, track occupancy, and sup…","Loehmanns Plaza, Monroe County",107278.06,107278.06,,,Not Specified,
ADZ_5735314478,Adzuna_API,Data Analyst,TEKsystems c/o Allegis Group,"Description This role will support HIE participants and their electronic health record (EHR) vendors on implementing, improving, and maintaining integrations. This role will also be responsible for supporting and monitoring the technical infrastructure of the Health Information Exchange Authority and associated SAS environments. This role is essential in maintaining the reliability, performance, and accuracy of systems supporting data exchange services, including the provider clinical portal. T…",US,103764.09,103764.09,,,Not Specified,
ADZ_5736518240,Adzuna_API,Data Analyst,TEKsystems c/o Allegis Group,Description - Data Steward for Healthcare Customers including Professionals and Organizations which includes but is not limited to: - Consolidation of duplicate records - Ensuring all required identifiers are listed on the consolidated records - Investigating potential affiliations between both HCPs and HCOs - Addressing field force data change requests - Assist Data Management functions within the team - Organize and analyze multiple data sources - Data quality assurance - Conduct UAT - User A…,US,74245.73,74245.73,,,Not Specified,
ADZ_5712834802,Adzuna_API,Data Analyst,Stellar IT Solutions,"Job Title: Data Analyst Job Location: Remote Interview: Virtual Job Duration: 6 Months Contract Overview: We are seeking a Data Analyst with strong SQL and Python expertise to support data validation, data quality, and exploratory data analysis. This role focuses on ensuring data is accurate, reliable, and structured for downstream analytics and reporting. Note: This is not a Data Engineer role . Candidates must have a strong analytics and data validation background. Key Responsibilities Perfor…","Creve Coeur, Saint Louis County",128894.12,128894.12,,,Not Specified,
ADZ_5730844323,Adzuna_API,DATA ANALYST,AaraTechnologies Inc,"Data Analyst Retail & E-Commerce (1 2 Years Experience) Company: AaraTech Inc About the Role AaraTech Inc is seeking a Data Analyst Retail & E-Commerce to support reporting and analytics for retail and ecommerce platforms. This role involves analyzing sales and transaction data, building dashboards, and supporting KPI reporting. You will work closely with business teams to enable data-driven decisions. Ideal for early-career professionals building analytics expertise. Key Responsibilities Analy…","Virginia Beach, Virginia Beach City",57647.65,57647.65,,,Not Specified,
ADZ_5735322014,Adzuna_API,DATA ANALYST,AaraTechnologies Inc,"Data Analyst Retail & E-Commerce (1 2 Years Experience) Company: AaraTech Inc About the Role AaraTech Inc is seeking a Data Analyst Retail & E-Commerce to support reporting and analytics for retail and ecommerce platforms. This role involves analyzing sales and transaction data, building dashboards, and supporting KPI reporting. You will work closely with business teams to enable data-driven decisions. Ideal for early-career professionals building analytics expertise. Key Responsibilities Analy…","Mount Rainier, Prince George's County",63750.04,63750.04,,,Not Specified,
ADZ_5736192858,Adzuna_API,Data Analyst,Spar Information Systems,"Role: Data Analyst Location: Hartford, CT (hybrid from Day 1) Duration: 12 Months Job description: Data Analyst with strong Snowflake expertise to support the team in validating, certifying, and ensuring data quality as part of the unified data fabric migration into Snowflake. Key Responsibilities Validate and certify data migrated from the unified data fabric into Snowflake Ensure data accuracy, completeness, and consistency across datasets Build and maintain data quality checks and monitoring…","Blue Hills, Hartford County",106999.73,106999.73,,,Not Specified,
ADZ_5730845126,Adzuna_API,Data Analyst,Patriot Talent Solutions,"Sevierville, TN | Data Analyst Power BI | Full-time We are actively recruiting a Data Analyst Power BI for our client in Sevierville, TN . This is a direct hire opportunity that will require 100% onsite work in Sevierville. This is an excellent opportunity to join a collaborative, growing data team and play a key role in business reporting and analytics. Must have hands-on experience building dashboards and reports in Power BI. Due to client request, candidates must be eligible to work in the U…","Pigeon Forge, Sevier County",42589.53,42589.53,,,Not Specified,
